Source.Name,ReviewVenue,PublicationVenue,Title,delete,Authors,AuthorPDF,Abstract,ExplanationPage,SourceMaterials,Data,Preregistered,Video,DOI,PublicationYear,ConferenceYear,ConferenceTrack,ConferenceRoom,ConferenceDay,ConferenceSession,date,ConferenceTimeStart,ConferenceTimeEnd
openaccessvis2018.csv,SciVis,TVCG,CoDDA: A Flexible Copula-based Distribution Driven Analysis Framework for Large-Scale Multivariate Data,J),"Subhashis Hazarika, Soumya Dutta, Han-Wei Shen, Jen-Ping Chen",,,,,,,vimeo 290325658,10.1109/tvcg.2018.2864801,2018,2018,SciVis,Estrel Hall A+B,Thursday,Interaction and Multivariate Data,2022-10-25,4:40:00 PM,5:00:00 PM
openaccessvis2018.csv,SciVis,TVCG,"Details-First, Show Context, Overview Last: Supporting Exploration of Viscous Fingers in Large-Scale Ensemble Simulations ",J),"Timothy Basil Luciani, Andrew T Burks, Cassiano Sugiyama, Jonathan Komperda, Liz G.Elisabeta Marai",https://www.evl.uic.edu/documents/detailsfirst_ieee2018.pdf,"Visualization research often seeks designs that first establish an overview of the data, in accordance to the information seeking mantra: ?Overview first, zoom and filter, then details on demand ?. However, in computational fluid dynamics (CFD), as well as in other domains, there are many situations where such a spatial overview is not relevant or practical for users, for example when the experts already have a good mental overview of the data, or when an analysis of a large overall structure may not be related to the specific, information-driven tasks of users. Using scientific workflow theory and, as a vehicle, the problem of viscous finger evolution, we advocate an alternative model that allows domain experts to explore features of interest first, then explore the context around those features, and finally move to a potentially unfamiliar summarization overview. In a model instantiation, we show how a computational back-end can identify and track over time low-level, small features, then be used to filter the context of those features while controlling the complexity of the visualization, and finally to summarize and compare simulations. We demonstrate the effectiveness of this approach with an online web-based exploration of a total volume of data approaching half a billion seven-dimensional data points, and report supportive feedback provided by domain experts with respect to both the instantiation and the theoretical model.",,,,,vimeo 290328058,10.1109/TVCG.2018.2864849,2018,2018,SciVis,Estrel Hall A+B,Thursday,Interaction and Multivariate Data,2022-10-25,5:00:00 PM,5:20:00 PM
openaccessvis2018.csv,TVCG,TVCG,A Model of Spatial Directness in Interactive Visualization,T),"Stefan Bruckner, Tobias Isenberg, Timo Ropinski, Alexander Wiebel",https://hal.inria.fr/hal-01813889/document,"We discuss the concept of directness in the context of spatial interaction with visualization. In particular, we propose a model that allows practitioners to analyze and describe the spatial directness of interaction techniques, ultimately to be able to better understand interaction issues that may affect usability. To reach these goals, we distinguish between different types of directness. Each type of directness depends on a particular mapping between different spaces, for which we consider the data space, the visualization space, the output space, the user space, the manipulation space, and the interaction space. In addition to the introduction of the model itself, we also show how to apply it to several real-world interaction scenarios in visualization, and thus discuss the resulting types of spatial directness, without recommending either more direct or more indirect interaction techniques. In particular, we will demonstrate descriptive and evaluative usage of the proposed model, and also briefly discuss its generative usage.",,,,,vimeo 289789140,10.1109/tvcg.2018.2848906,2018,2018,SciVis,Estrel Hall A+B,Thursday,Interaction and Multivariate Data,2022-10-25,5:20:00 PM,5:40:00 PM
openaccessvis2018.csv,TVCG,TVCG,Decal-Lenses: Interactive Lenses on Surfaces for Multivariate Visualization,T),"Allan Rocha, Julio Daniel Silva, Usman R. Alim, Sheelagh Carpendale, Mario Costa Sousa",http://pages.cpsc.ucalgary.ca/~acarocha/projects/decal_lenses/files/camera_ready.pdf,"We present decal-lenses, a new interaction technique that extends the concept of magic lenses to augment and manage multivariate visualizations on arbitrary surfaces. Our object-space lenses follow the surface geometry and allow the user to change the point of view during data exploration while maintaining a spatial reference to positions where one or more lenses were placed. Each lens delimits specific regions of the surface where one or more attributes can be selected or combined. Similar to 2D lenses, the user interacts with our lenses in real-time, switching between different attributes within the lens context. The user can also visualize the surface data representations from the point of view of each lens by using local cameras. To place lenses on surfaces of intricate geometry, such as the human brain, we introduce the concept of support surfaces for designing interaction techniques. Support surfaces provide a way to place and interact with the lenses while avoiding holes and occluded regions during data exploration. We further extend decal-lenses to arbitrary regions using brushing and lassoing operations. We discuss the applicability of our technique and present several examples where our lenses can be useful to create a customized exploration of multivariate data on surfaces. ",,,,,vimeo 295735599,10.1109/tvcg.2018.2850781,2018,2018,SciVis,Estrel Hall A+B,Thursday,Interaction and Multivariate Data,2022-10-25,5:40:00 PM,6:00:00 PM
openaccessvis2018.csv,SciVis,SciVis,Cluster-Based Visualization for Merger Tree Data: The Challenge of Missing Expectations,,"Annie Preston, Kwan-Liu Ma",,,,,,,vimeo 290328886,,2018,2018,SciVis Short Papers,Estrel Hall C,Thursday,"Flow, Astrophysics, and Computationally Intensive Data Visualization",2022-10-25,4:20:00 PM,4:32:00 PM
openaccessvis2018.csv,SciVis,SciVis,Visualization of Uncertainty for Computationally Intensive Simulations Using High Fidelity Emulators,,"Ayan Biswas, Earl Lawrence, James Ahrens",http://ayanbiswas.net/vis18m-sub1022-cam-i7.pdf,"Visualization of high-fidelity scientific simulations with high-dimensional inputs and outputs is an important task. Existing high-dimensional data visualization approaches generally assume a substantial amount of data are available or can be generated as needed. However, many of these simulations can be very computationally intensive, taking minutes or hours to run. Analysis and visualization of such expensive simulations poses a challenge. Statistical emulators are frequently used to approximate simulations for statistical analyses. In this work, we propose a visualization tool for an emulator of the simulator and describe how emulators can be used to create effective visualization systems. We choose Gaussian process emulators for this purpose as they enable fast and accurate prediction with uncertainty information. Using these predictions, we design a system that enables visualization of high-dimensional input and output spaces of complex physics simulations. Users of our system can get a detailed understanding of the uncertainties associated with the emulator predictions in both input and output space for a high-dimensional simulation.",,,,,vimeo 290328642,,2018,2018,SciVis Short Papers,Estrel Hall C,Thursday,"Flow, Astrophysics, and Computationally Intensive Data Visualization",2022-10-25,4:32:00 PM,4:44:00 PM
openaccessvis2018.csv,SciVis,SciVis,A Lagrangian Method for Extracting Eddy Boundaries in the Red Sea and the Gulf of Aden,,"Anke Friederici, Habib Toye, Ibrahim Hoteit, Tino Weinkauf, Holger Theisel, Markus Hadwiger",http://www.medvis-award.de/visual/files/publications/2018/Friederici_2018_VIS_paper.pdf,"Mesoscale ocean eddies play a major role for both the intermixing of water and the transport of biological mass. This makes the identification and tracking of their shape, location and deformation over time highly important for a number of applications. While eddies maintain a roughly circular shape in the free ocean, the narrow basins of the Red Sea and Gulf of Aden lead to the formation of irregular eddy shapes that existing methods struggle to identify. We propose the following model: Inside an eddy, particles rotate around a common core and thereby remain at a constant distance under a certain parametrization. The transition to the more unpredictable flow on the outside can thus be identified as the eddy boundary. We apply this algorithm on a realistic simulation of the Red Sea circulation, where we are able to identify the shape of irregular eddies robustly and more coherently than previous methods. We visualize the eddies as tubes in space-time to enable the analysis of their movement and deformation over several weeks.",,,,,video http://vccvisualization.org/publications/2018_friederici_redseaeddies.mp4,,2018,2018,SciVis Short Papers,Estrel Hall C,Thursday,"Flow, Astrophysics, and Computationally Intensive Data Visualization",2022-10-25,4:45:00 PM,4:57:00 PM
openaccessvis2018.csv,SciVis,SciVis,FTLE Ridge Lines for Long Integration Times,,"Thomas Wilde, Christian Rîssl, Holger Theisel",http://www.medvis-award.de/visual/files/publications/2018/Wilde_2018_VISb.pdf,"We present an approach to the extraction of FTLE ridges for 2D unsteady vector fields under long integration times. This is a hard problem because such FTLE ridges tend to be sharp and close to each other. The main feature of our approach is that it does not only use an FTLE sampling at the desired final integration time but incorporates samples from prior integration times as well. With this additional information, the new method produces more and finer ridge lines than previous approaches. Based on this output, we can consider FTLE ridge statistics. We test the approach on synthetic benchmarks and real-world data sets.",,,,,vimeo 290328753,,2018,2018,SciVis Short Papers,Estrel Hall C,Thursday,"Flow, Astrophysics, and Computationally Intensive Data Visualization",2022-10-25,4:57:00 PM,5:09:00 PM
openaccessvis2018.csv,SciVis,SciVis,Ocean Current Segmentation at Different Depths and Correlation with Temperature in a MPAS-Ocean Simulation,,"Petra Gospodnetic, Divya Banesh, Philip Wolfram, Mark Petersen, Hans Hagen, James Ahrens, Markus Rauhut",,,,,,,vimeo 290328665,,2018,2018,SciVis Short Papers,Estrel Hall C,Thursday,"Flow, Astrophysics, and Computationally Intensive Data Visualization",2022-10-25,5:10:00 PM,5:22:00 PM
openaccessvis2018.csv,SciVis,SciVis,"TimeTubes: Automatic Extraction of Observable Blazar Features from Long-Term, Multi-Dimensional Datasets",,"Naoko Sawada, Masanori Nakayama, Makoto Uemura, Issei Fujishiro",,,,,,,vimeo 290328934,,2018,2018,SciVis Short Papers,Estrel Hall C,Thursday,"Flow, Astrophysics, and Computationally Intensive Data Visualization",2022-10-25,5:22:00 PM,5:34:00 PM
openaccessvis2018.csv,SciVis,SciVis,aflak: Pluggable Visual Programming Environment with Quick Feedback Loop Tuned for Astrophysical Observations,,"Malik Olivier Boussejra, Kazuya Matsubayashi, Yuriko Takeshima, Shunya Takekawa, Rikuo Uchiki, Makoto Uemura, Issei Fujishiro",,,,,,,vimeo 290328343,,2018,2018,SciVis Short Papers,Estrel Hall C,Thursday,"Flow, Astrophysics, and Computationally Intensive Data Visualization",2022-10-25,5:35:00 PM,5:47:00 PM
openaccessvis2018.csv,SciVis,SciVis,Biclusters based Visual Exploration of Multivariate Scientific Data,,"Xiangyang He, Yubo Tao, Qirui Wang, Hai Lin",http://www.cad.zju.edu.cn/home/ybtao/papers/SciVis18_Biclusters.pdf,"This paper proposes a co-analysis framework based on biclusters, i.e., two subsets of variables and voxels with close scalar-value relationships, to guide the visual exploration process of multivariate data. We first automatically extract all meaningful biclusters, each of which only contains voxels with a similar scalar-value pattern over a subset of variables. These biclusters are organized according to their variable sets, and further grouped by a similarity metric to reduce redundancy and encourage diversity during visual exploration. Biclusters are visually represented in coordinated views to facilitate interactive exploration of multivariate data from the similarity between biclusters and the correlation of scalar values with different variables. Experiments demonstrate the effectiveness of our framework in exploring local relationships among variables, biclusters and scalar values in the data.",,,,,vimeo 290328582,,2018,2018,SciVis Short Papers,Estrel Hall C,Thursday,"Flow, Astrophysics, and Computationally Intensive Data Visualization",2022-10-25,5:47:00 PM,6:00:00 PM
openaccessvis2018.csv,VAST,TVCG,MAQUI: Interweaving Queries and Pattern Mining for Recursive Event Sequence Exploration,J),"Po-Ming Law, Zhicheng Liu, Sana Malik, Rahul Basole",https://osf.io/tg7w5/,"Exploring event sequences by defining queries alone or by using mining algorithms alone is often not sufficient to support analysis. Analysts often interweave querying and mining in a recursive manner during event sequence analysis: sequences extracted as query results are used for mining patterns, patterns generated are incorporated into a new query for segmenting the sequences, and the resulting segments are mined or queried again. To support flexible analysis, we propose a framework that describes the process of interwoven querying and mining. Based on this framework, we developed MAQUI, a Mining And Querying User Interface that enables recursive event sequence exploration. To understand the efficacy of MAQUI, we conducted two case studies with domain experts. The findings suggest that the capability of interweaving querying and mining helps the participants articulate their questions and gain novel insights from their data.",,https://osf.io/w5e62/,,,vimeo 289787863,10.1109/TVCG.2018.2864886,2018,2018,VAST,"Hall 1, Section C",Friday,"Event, Sequence, and ML",2022-10-26,9:00:00 AM,9:20:00 AM
openaccessvis2018.csv,VAST,TVCG,iForest: Interpreting Random Forests via Visual Analytics,J),"Xun Zhao, Yanhong Wu, Dik Lun Lee, Weiwei Cui",http://zhaoxun.me/publication/iForest.pdf,"As an ensemble model that consists of many independent decision trees, random forests generate predictions by feeding the input to internal trees and summarizing their outputs. The ensemble nature of the model helps random forests outperform any individual decision tree. However, it also leads to a poor model interpretability, which significantly hinders the model from being used in fields that require transparent and explainable predictions, such as medical diagnosis and financial fraud detection. The interpretation challenges stem from the variety and complexity of the contained decision trees. Each decision tree has its unique structure and properties, such as the features used in the tree and the feature threshold in each tree node. Thus, a data input may lead to a variety of decision paths. To understand how a final prediction is achieved, it is desired to understand and compare all decision paths in the context of all tree structures, which is a huge challenge for any users. In this paper, we propose a visual analytic system aiming at interpreting random forest models and predictions. In addition to providing users with all the tree information, we summarize the decision paths in random forests, which eventually reflects the working mechanism of the model and reduces users? mental burden of interpretation. To demonstrate the effectiveness of our system, two usage scenarios and a qualitative user study are conducted.",,,,,vimeo 289787165,10.1109/tvcg.2018.2864475,2018,2018,VAST,"Hall 1, Section C",Friday,"Event, Sequence, and ML",2022-10-26,9:20:00 AM,9:40:00 AM
openaccessvis2018.csv,VAST,TVCG,Visual Progression Analysis of Event Sequence Data,J),"Shunan Guo, Zhuochen Jin, David Gotz, Fan Du, Hongyuan Zha, Nan Cao",http://gotz.web.unc.edu/files/2018/08/2018_VAST_EventThread_V2_Preprint.pdf,"Event sequence data is common to a broad range of application domains, from security to health care to scholarly communication. This form of data captures information about the progression of events for an individual entity (e.g., a computer network device; a patient; an author) in the form of a series of time-stamped observations. Moreover, each event is associated with an event type (e.g., a computer login attempt, or a hospital discharge). Analyses of event sequence data have been shown to help reveal important temporal patterns, such as clinical paths resulting in improved outcomes, or an understanding of common career trajectories for scholars. Moreover, recent research has demonstrated a variety of techniques designed to overcome methodological challenges such as large volumes of data and high dimensionality. However, the effective identication and analysis of latent stages of progression, which can allow for variation within different but similarly evolving event sequences, remain a signicant challenge with important real-world motivations. In this paper, we propose an unsupervised stage analysis algorithm to identify semantically meaningful progression stages as well as the critical events which help dene those stages. The algorithm follows three key steps: (1) event representation estimation, (2) event sequence warping and alignment, and (3) sequence segmentation. We also present a novel visualization system, ET2 , which interactively illustrates the results of the stage analysis algorithm to help reveal evolution patterns across stages. Finally, we report three forms of evaluation for ET2 : (1) case studies with two real-world datasets, (2) interviews with domain expert users, and (3) a performance evaluation on the progression analysis algorithm and the visualization design",,,,,vimeo 289787414,10.1109/TVCG.2018.2864885,2018,2018,VAST,"Hall 1, Section C",Friday,"Event, Sequence, and ML",2022-10-26,9:40:00 AM,10:00:00 AM
openaccessvis2018.csv,TVCG,TVCG,StreamExplorer: A Multi-Stage System for Visually Exploring Events in Social Streams,T),"Yingcai Wu, Zhutian Chen, Guodao Sun, Xiao Xie, Nan Cao, Shixia Liu, Weiwei Cui",http://zjuvis.org/files/streamexplorer.pdf,"Analyzing social streams is important for many applications, such as crisis management. However, the considerable diversity, increasing volume, and high dynamics of social streams of large events continue to be significant challenges that must be overcome to ensure effective exploration. We propose a novel framework by which to handle complex social streams on a budget PC. This framework features two components: 1) an online method to detect important time periods (i.e., subevents), and 2) a tailored GPU-assisted Self-Organizing Map (SOM) method, which clusters the tweets of subevents stably and efficiently. Based on the framework, we present StreamExplorer to facilitate the visual analysis, tracking, and comparison of a social stream at three levels. At a macroscopic level, StreamExplorer uses a new glyph-based timeline visualization, which presents a quick multi-faceted overview of the ebb and flow of a social stream. At a mesoscopic level, a map visualization is employed to visually summarize the social stream from either a topical or geographical aspect. At a microscopic level, users can employ interactive lenses to visually examine and explore the social stream from different perspectives. Two case studies and a task-based evaluation are used to demonstrate the effectiveness and usefulness of StreamExplorer.",,,,,vimeo 289788908,10.1109/tvcg.2017.2764459,2017,2018,VAST,"Hall 1, Section C",Friday,"Event, Sequence, and ML",2022-10-26,10:00:00 AM,10:20:00 AM
openaccessvis2018.csv,VAST,TVCG,Duet: Helping Data Analysis Novices Conduct Pairwise Comparisons by Minimal Specification,J),"Po-Ming Law, Rahul Basole, Yanhong Wu",https://osf.io/rzk49/,"Data analysis novices often encounter barriers in executing low-level operations for pairwise comparisons. They may also run into barriers in interpreting the artifacts (e.g., visualizations) created as a result of the operations. We developed Duet, a visual analysis system designed to help data analysis novices conduct pairwise comparisons by addressing execution and interpretation barriers. To reduce the barriers in executing low-level operations during pairwise comparison, Duet employs minimal specication: when one object group (i.e. a group of records in a data table) is specied, Duet recommends object groups that are similar to or different from the specied one; when two object groups are specied, Duet recommends similar and different attributes between them. To lower the barriers in interpreting its recommendations, Duet explains the recommended groups and attributes using both visualizations and textual descriptions. We conducted a qualitative evaluation with eight participants to understand the effectiveness of Duet. The results suggest that minimal specication is easy to use and Duet's explanations are helpful for interpreting the recommendations despite some usability issues.",,https://github.com/terrancelaw/Duet/tree/master,,,vimeo 289787850,10.1109/TVCG.2018.2864526,2018,2018,VAST,"Hall 1, Section C",Friday,"Event, Sequence, and ML",2022-10-26,10:20:00 AM,10:40:00 AM
openaccessvis2018.csv,InfoVis,TVCG,Visualizing Uncertain Tropical Cyclone Predictions using Representative Samples from Ensembles of Forecast Tracks,J),"Le Liu, Lace M. K. Padilla, Sarah Creem-Regehr, Donald House",http://lacepadilla.com/Downloads/publications/Liuetal_2018.pdf,"A common approach to sampling the space of a prediction is the generation of an ensemble of potential outcomes, where the ensemble's distribution reveals the statistical structure of the prediction space. For example, the US National Hurricane Center generates multiple day predictions for a storm's path, size, and wind speed, and then uses a Monte Carlo approach to sample this prediction into a large ensemble of potential storm outcomes. Various forms of summary visualizations are generated from such an ensemble, often using spatial spread to indicate its statistical characteristics. However, studies have shown that changes in the size of such summary glyphs, representing changes in the uncertainty of the prediction, are frequently confounded with other attributes of the phenomenon, such as its size or strength. In addition, simulation ensembles typically encode multivariate information, which can be difficult or confusing to include in a summary display. This problem can be overcome by directly displaying the ensemble as a set of annotated trajectories, however this solution will not be effective if ensembles are densely overdrawn or structurally disorganized. We propose to overcome these difficulties by selectively sampling the original ensemble, constructing a smaller representative and spatially well organized ensemble. This can be drawn directly as a set of paths that implicitly reveals the underlying spatial uncertainty distribution of the prediction. Since this approach does not use a visual channel to encode uncertainty, additional information can more easily be encoded in the display without leading to visual confusion. To demonstrate our argument, we describe the development of a visualization for ensembles of tropical cyclone forecast tracks, explaining how their spatial and temporal predictions, as well as other crucial storm characteristics such as size and intensity, can be clearly revealed. We verify the effectiveness of this visualization approach through a cognitive study exploring how storm damage estimates are affected by the density of tracks drawn, and by the presence or absence of annotating information on storm size and intensity.",,https://osf.io/hy3ba/,https://osf.io/hy3ba/,,vimeo 289784601,10.1109/TVCG.2018.2865193,2018,2018,InfoVis,"Hall 1, Section D",Friday,Uncertainty & Error,2022-10-26,9:00:00 AM,9:20:00 AM
openaccessvis2018.csv,InfoVis,TVCG,Hypothetical Outcome Plots Help Untrained Observers Judge Trends in Ambiguous Data,J),"Alex Kale, Francis Nguyen, Matthew Kay, Jessica Hullman",http://users.eecs.northwestern.edu/~jhullman/hops_jobs_pfs.pdf,"Animated representations of outcomes drawn from distributions (hypothetical outcome plots, or HOPs) are used in the media and other public venues to communicate uncertainty. HOPs greatly improve multivariate probability estimation over conventional static uncertainty visualizations and leverage the ability of the visual system to quickly, accurately, and automatically process the summary statistical properties of ensembles. However, it is unclear how well HOPs support applied tasks resembling real world judgments posed in uncertainty communication. We identify and motivate an appropriate task to investigate realistic judgments of uncertainty in the public domain through a qualitative analysis of uncertainty visualizations in the news. We contribute two crowdsourced experiments comparing the effectiveness of HOPs, error bars, and line ensembles for supporting perceptual decision-making from visualized uncertainty. Participants infer which of two possible underlying trends is more likely to have produced a sample of time series data by referencing uncertainty visualizations which depict the two trends with variability due to sampling error. By modeling each participant's accuracy as a function of the level of evidence presented over many repeated judgments, we find that observers are able to correctly infer the underlying trend in samples conveying a lower level of evidence when using HOPs rather than static aggregate uncertainty visualizations as a decision aid. Modeling approaches like ours contribute theoretically grounded and richly descriptive accounts of user perceptions to visualization evaluation.",https://medium.com/@uwdata/hypothetical-outcome-plots-hops-help-users-separate-signal-from-noise-870d4e2b75d7,,https://github.com/kalealex/jobs-report-hops,https://osf.io/8cte3/registrations/,vimeo 289785258,10.1109/tvcg.2018.2864909,2018,2018,InfoVis,"Hall 1, Section D",Friday,Uncertainty & Error,2022-10-26,9:20:00 AM,9:40:00 AM
openaccessvis2018.csv,InfoVis,TVCG,In Pursuit of Error: A Survey of Uncertainty Visualization Evaluation,J),"Jessica Hullman, Xiaoli Qiao, Michael Correll, Alex Kale, Matthew Kay",https://github.com/jhullman/uncertaintyVisEval/blob/master/uncertainty_vis_eval.pdf,"Understanding and accounting for uncertainty is critical to effectively reasoning about visualized data. However, evaluating the impact of an uncertainty visualization is complex due to the difficulties that people have interpreting uncertainty and the challenge of defining correct behavior with uncertainty information. Currently, evaluators of uncertainty visualization must rely on general purpose visualization evaluation frameworks which can be ill-equipped to provide guidance with the unique difficulties of assessing judgments under uncertainty. To help evaluators navigate these complexities, we present a taxonomy for characterizing decisions made in designing an evaluation of an uncertainty visualization. Our taxonomy differentiates six levels of decisions that comprise an uncertainty visualization evaluation: the behavioral targets of the study, expected effects from an uncertainty visualization, evaluation goals, measures, elicitation techniques, and analysis approaches. Applying our taxonomy to 86 user studies of uncertainty visualizations, we find that existing evaluation practice, particularly in visualization research, focuses on Performance and Satisfaction-based measures that assume more predictable and statistically-driven judgment behavior than is suggested by research on human judgment and decision making. We reflect on common themes in evaluation practice concerning the interpretation and semantics of uncertainty, the use of confidence reporting, and a bias toward evaluating performance as accuracy rather than decision quality. We conclude with a concrete set of recommendations for evaluators designed to reduce the mismatch between the conceptualization of uncertainty in visualization versus other fields.",,https://github.com/jhullman/uncertaintyVisEval,,,vimeo 289785271,10.1109/tvcg.2018.2864889,2018,2018,InfoVis,"Hall 1, Section D",Friday,Uncertainty & Error,2022-10-26,9:40:00 AM,10:00:00 AM
openaccessvis2018.csv,InfoVis,TVCG,Where's my data? Evaluating Visualizations with Missing Data,J),"Hayeong Song, Danielle Albers Szafir",http://cmci.colorado.edu/visualab/papers/song_VIS_2018.pdf,Many real-world datasets are incomplete due to factors such as data collection failures or misalignments between fused datasets. Visualizations of incomplete datasets should allow analysts to draw conclusions from their data while effectively reasoning about the quality of the data and resulting conclusions. We conducted a pair of crowdsourced studies to measure how the methods used to impute and visualize missing data may influence analysts' perceptions of data quality and their confidence in their conclusions. Our experiments used different design choices for line graphs and bar charts to estimate averages and trends in incomplete time series datasets. Our results provide preliminary guidance for visualization designers to consider when working with incomplete data in different domains and scenarios.,,,http://cmci.colorado.edu/visualab/MissingData/,,vimeo 289785184,10.1109/TVCG.2018.2864914,2018,2018,InfoVis,"Hall 1, Section D",Friday,Uncertainty & Error,2022-10-26,10:00:00 AM,10:20:00 AM
openaccessvis2018.csv,InfoVis,TVCG,A Framework for Externalizing Implicit Error Using Visualization,J),"Nina McCurdy, Julie Gerdes, Miriah Meyer",http://sci.utah.edu/~vdl/papers/2018_infovis_IE-Framework.pdf,"This paper presents a framework for externalizing and analyzing expert knowledge about discrepancies in data through the use of visualization. Grounded in an 18-month design study with global health experts, the framework formalizes the notion of data discrepancies as implicit error, both in global health data and more broadly. We use the term implicit error to describe measurement error that is inherent to and pervasive throughout a dataset, but that isn't explicitly accounted for or defined. Instead, implicit error exists in the minds of experts, is mainly qualitative, and is accounted for subjectively during expert interpretation of the data. Externalizing knowledge surrounding implicit error can assist in synchronizing, validating, and enhancing interpretation, and can inform error analysis and mitigation. The framework consists of a description of implicit error components that are important for downstream analysis, along with a process model for externalizing and analyzing implicit error using visualization. As a second contribution, we provide a rich, reflective, and verifiable description of our research process as an exemplar summary toward the ongoing inquiry into ways of increasing the validity and transferability of design study research.",,https://github.com/visdesignlab/IEFramework,,,vimeo 289785202,10.1109/tvcg.2018.2864913,2018,2018,InfoVis,"Hall 1, Section D",Friday,Uncertainty & Error,2022-10-26,10:20:00 AM,10:40:00 AM
openaccessvis2018.csv,SciVis,TVCG,Exploring Time-Varying Multivariate Volume Data Using Matrix of Isosurface Similarity Maps,J),"Jun Tao, Martin Imre, Chaoli Wang, Nitesh V Chawla, Hanqi Guo, Gîkhan Sever, Seung Hyun Kim",https://www3.nd.edu/~cwang11/research/vis18-mism.pdf,"We present a novel visual representation and interface named the matrix of isosurface similarity maps (MISM) for effective exploration of large time-varying multivariate volumetric data sets. MISM synthesizes three types of similarity maps (i.e., self, temporal, and variable similarity maps) to capture the essential relationships among isosurfaces of different variables and time steps. Additionally, it serves as the main visual mapping and navigation tool for examining the vast number of isosurfaces and exploring the underlying time-varying multivariate data set. We present temporal clustering, variable grouping, and interactive filtering to reduce the huge exploration space of MISM. In conjunction with the isovalue and isosurface views, MISM allows users to identify important isosurfaces or isosurface pairs and compare them over space, time, and value range. More importantly, we introduce path recommendation that suggests, animates, and compares traversal paths for effectively exploring MISM under varied criteria and at different levels-of-detail. A silhouette-based method is applied to render multiple surfaces of interest in a visually succinct manner. We demonstrate the effectiveness of our approach with case studies of several time-varying multivariate data sets and an ensemble data set, and evaluate our work with two domain experts.",,,,,vimeo 290325769,10.1109/tvcg.2018.2864808,2018,2018,SciVis,Estrel Hall C,Friday,Time-varying Data,2022-10-26,9:00:00 AM,9:20:00 AM
openaccessvis2018.csv,SciVis,TVCG,Visual Analysis of Spatio-temporal Relations of Pairwise Attributes in Unsteady Flow,J),"Marzieh Berenjkoub, Rodolfo Ostilla Monico, Robert S. Laramee, Guoning Chen",,,,,,,vimeo 290325964,10.1109/tvcg.2018.2864817,2018,2018,SciVis,Estrel Hall C,Friday,Time-varying Data,2022-10-26,9:20:00 AM,9:40:00 AM
openaccessvis2018.csv,SciVis,TVCG,Time-Dependent Flow seen through Approximate Observer Killing Fields,J),"Markus Hadwiger, Matej Mlejnek, Thomas Theussl, Peter Rautek",http://vccvisualization.org/publications/2018_hadwiger_killingobservers.pdf,"Flow fields are usually visualized relative to a global observer, i.e., a single frame of reference. However, often no global frame can depict all flow features equally well. Likewise, objective criteria for detecting features such as vortices often use either a global reference frame, or compute a separate frame for each point in space and time. We propose the first general framework that enables choosing a smooth trade-off between these two extremes. Using global optimization to minimize specific differential geometric properties, we compute a time-dependent observer velocity field that describes the motion of a continuous field of observers adapted to the input flow. This requires developing the novel notion of an observed time derivative. While individual observers are restricted to rigid motions, overall we compute an approximate Killing field, corresponding to almost-rigid motion. This enables continuous transitions between different observers. Instead of focusing only on flow features, we furthermore develop a novel general notion of visualizing how all observers jointly perceive the input field. This in fact requires introducing the concept of an observation time, with respect to which a visualization is computed. We develop the corresponding notions of observed stream, path, streak, and time lines. For efficiency, these characteristic curves can be computed using standard approaches, by first transforming the input field accordingly. Finally, we prove that the input flow perceived by the observer field is objective. This makes derived flow features, such as vortices, objective as well.",,https://github.com/vccvisualization/killingobservers,,,vimeo 290327432,10.1109/tvcg.2018.2864839,2018,2018,SciVis,Estrel Hall C,Friday,Time-varying Data,2022-10-26,9:40:00 AM,10:00:00 AM
openaccessvis2018.csv,TVCG,TVCG,An Exploratory Framework for Cyclone Identification and Tracking,T),"Akash Anil Valsangkar, Joy Merwin Monteiro, Vidya Narayanan, Ingrid Hotz, Vijay Natarajan",https://vgl.csa.iisc.ac.in/pdf/pub/CycloneTrackingTVCG_Akash.pdf,"Analyzing depressions plays an important role in meteorology, especially in the study of cyclones. In particular, the study of the temporal evolution of cyclones requires a robust depression tracking framework. To cope with this demand we propose a pipeline for the exploration of cyclones and their temporal evolution. This entails a generic framework for their identification and tracking. The fact that depressions and cyclones are not well-defined objects and their shape and size characteristics change over time makes this task especially challenging. Our method combines the robustness of topological approaches and the detailed tracking information from optical flow analysis. At first cyclones are identified within each time step based on well-established topological concepts. Then candidate tracks are computed from an optical flow field. These tracks are clustered within a moving time window to distill dominant coherent cyclone movements, which are then forwarded to a final tracking step. In contrast to previous methods our method requires only a few intuitive parameters. An integration into an exploratory framework helps in the study of cyclone movement by identifying smooth, representative tracks. Multiple case studies demonstrate the effectiveness of the method in tracking cyclones, both in the northern and southern hemisphere",,,,,youtube DLv-EKwZjSI,10.1109/tvcg.2018.2810068,2018,2018,SciVis,Estrel Hall C,Friday,Time-varying Data,2022-10-26,10:00:00 AM,10:20:00 AM
openaccessvis2018.csv,TVCG,TVCG,Popup-Plots: Warping Temporal Data Visualization,T),"Johanna Schmidt, Dominik Fleischmann, Bernhard Preim, Norbert Brandle, Gabriel Mistelbauer",,,,,,,vimeo 289789393,10.1109/tvcg.2018.2841385,2018,2018,SciVis,Estrel Hall C,Friday,Time-varying Data,2022-10-26,10:20:00 AM,10:40:00 AM
